id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,centroid_longitude,centroid_latitude
ECSE2401,Ecuador,Santa Elena,Santa Elena,,canton,2,SE,218,EC-SE,ECU,EC,"Santa Elena, Santa Elena, Ecuador",-80.542343,-2.1792891
ECSE2402,Ecuador,Santa Elena,La Libertad,,canton,2,SE,218,EC-SE,ECU,EC,"La Libertad, Santa Elena, Ecuador",-80.895111,-2.2344272
ECSE2403,Ecuador,Santa Elena,Salinas,,canton,2,SE,218,EC-SE,ECU,EC,"Salinas, Santa Elena, Ecuador",-80.934845,-2.2412531
ECT1801,Ecuador,Tungurahua,Ambato,,canton,2,T,218,EC-T,ECU,EC,"Ambato, Tungurahua, Ecuador",-78.749702,-1.2783426
ECT1802,Ecuador,Tungurahua,Banos,,canton,2,T,218,EC-T,ECU,EC,"Banos, Tungurahua, Ecuador",-78.273399,-1.3366392
ECT1803,Ecuador,Tungurahua,Cevallos,,canton,2,T,218,EC-T,ECU,EC,"Cevallos, Tungurahua, Ecuador",-78.612473,-1.3506221
ECT1804,Ecuador,Tungurahua,Mocha,,canton,2,T,218,EC-T,ECU,EC,"Mocha, Tungurahua, Ecuador",-78.69413,-1.4175091
ECT1805,Ecuador,Tungurahua,Patate,,canton,2,T,218,EC-T,ECU,EC,"Patate, Tungurahua, Ecuador",-78.42498,-1.2712584
ECT1806,Ecuador,Tungurahua,Quero,,canton,2,T,218,EC-T,ECU,EC,"Quero, Tungurahua, Ecuador",-78.619965,-1.4461777
ECT1807,Ecuador,Tungurahua,Pelileo,,canton,2,T,218,EC-T,ECU,EC,"Pelileo, Tungurahua, Ecuador",-78.531921,-1.3609018
ECT1808,Ecuador,Tungurahua,Pillaro,,canton,2,T,218,EC-T,ECU,EC,"Pillaro, Tungurahua, Ecuador",-78.449478,-1.144375
ECT1809,Ecuador,Tungurahua,Tisaleo,,canton,2,T,218,EC-T,ECU,EC,"Tisaleo, Tungurahua, Ecuador",-78.680183,-1.3664957
ECU2101,Ecuador,Sucumbios,Lago Agrio,,canton,2,U,218,EC-U,ECU,EC,"Lago Agrio, Sucumbios, Ecuador",-76.776657,.10983953
ECU2102,Ecuador,Sucumbios,Gonzalo Pizarro,,canton,2,U,218,EC-U,ECU,EC,"Gonzalo Pizarro, Sucumbios, Ecuador",-77.587082,.081758551
ECU2103,Ecuador,Sucumbios,Putumayo,,canton,2,U,218,EC-U,ECU,EC,"Putumayo, Sucumbios, Ecuador",-76.011345,.078973547
ECU2104,Ecuador,Sucumbios,Shushufindi,,canton,2,U,218,EC-U,ECU,EC,"Shushufindi, Sucumbios, Ecuador",-76.389977,-.40661076
ECU2105,Ecuador,Sucumbios,Sucumbios,,canton,2,U,218,EC-U,ECU,EC,"Sucumbios, Sucumbios, Ecuador",-77.6231,.40217763
ECU2106,Ecuador,Sucumbios,Cascales,,canton,2,U,218,EC-U,ECU,EC,"Cascales, Sucumbios, Ecuador",-77.232849,.14575222
ECU2107,Ecuador,Sucumbios,Cuyabeno,,canton,2,U,218,EC-U,ECU,EC,"Cuyabeno, Sucumbios, Ecuador",-75.87944,-.27967039
ECW2001,Ecuador,Galapagos,San Cristobal,,canton,2,W,218,EC-W,ECU,EC,"San Cristobal, Galapagos, Ecuador",-89.430382,-.82654768
ECW2002,Ecuador,Galapagos,Isabela,,canton,2,W,218,EC-W,ECU,EC,"Isabela, Galapagos, Ecuador",-91.187469,-.8643887
ECW2003,Ecuador,Galapagos,Santa Cruz,,canton,2,W,218,EC-W,ECU,EC,"Santa Cruz, Galapagos, Ecuador",-90.358582,-.62705904
ECX0501,Ecuador,Cotopaxi,Latacunga,,canton,2,X,218,EC-X,ECU,EC,"Latacunga, Cotopaxi, Ecuador",-78.580391,-.79444379
ECX0502,Ecuador,Cotopaxi,La Mana,,canton,2,X,218,EC-X,ECU,EC,"La Mana, Cotopaxi, Ecuador",-79.075127,-.68914443
ECX0503,Ecuador,Cotopaxi,Pangua,,canton,2,X,218,EC-X,ECU,EC,"Pangua, Cotopaxi, Ecuador",-79.136772,-1.0831132
ECX0504,Ecuador,Cotopaxi,Pujili,,canton,2,X,218,EC-X,ECU,EC,"Pujili, Cotopaxi, Ecuador",-78.900505,-.9916178
ECX0505,Ecuador,Cotopaxi,Salcedo,,canton,2,X,218,EC-X,ECU,EC,"Salcedo, Cotopaxi, Ecuador",-78.51239,-1.0287721
ECX0506,Ecuador,Cotopaxi,Saquisili,,canton,2,X,218,EC-X,ECU,EC,"Saquisili, Cotopaxi, Ecuador",-78.74279,-.82429308
ECX0507,Ecuador,Cotopaxi,Sigchos,,canton,2,X,218,EC-X,ECU,EC,"Sigchos, Cotopaxi, Ecuador",-78.926598,-.63552576
ECY1601,Ecuador,Pastaza,Pastaza,,canton,2,Y,218,EC-Y,ECU,EC,"Pastaza, Pastaza, Ecuador",-76.883629,-1.8975379
ECY1602,Ecuador,Pastaza,Mera,,canton,2,Y,218,EC-Y,ECU,EC,"Mera, Pastaza, Ecuador",-77.983818,-1.6267495
ECY1603,Ecuador,Pastaza,Santa Clara,,canton,2,Y,218,EC-Y,ECU,EC,"Santa Clara, Pastaza, Ecuador",-77.850761,-1.2811182
ECY1604,Ecuador,Pastaza,Arajuno,,canton,2,Y,218,EC-Y,ECU,EC,"Arajuno, Pastaza, Ecuador",-77.249153,-1.2679749
ECZ1901,Ecuador,Zamora Chinchipe,Zamora,,canton,2,Z,218,EC-Z,ECU,EC,"Zamora, Zamora Chinchipe, Ecuador",-78.982742,-4.012517
ECZ1902,Ecuador,Zamora Chinchipe,Chinchipe,,canton,2,Z,218,EC-Z,ECU,EC,"Chinchipe, Zamora Chinchipe, Ecuador",-79.163261,-4.8483553
ECZ1903,Ecuador,Zamora Chinchipe,Nangaritza,,canton,2,Z,218,EC-Z,ECU,EC,"Nangaritza, Zamora Chinchipe, Ecuador",-78.762634,-4.3429151
ECZ1904,Ecuador,Zamora Chinchipe,Yacuambi,,canton,2,Z,218,EC-Z,ECU,EC,"Yacuambi, Zamora Chinchipe, Ecuador",-78.967049,-3.6075356
ECZ1905,Ecuador,Zamora Chinchipe,Yantzaza,,canton,2,Z,218,EC-Z,ECU,EC,"Yantzaza, Zamora Chinchipe, Ecuador",-78.629524,-3.7953272
ECZ1906,Ecuador,Zamora Chinchipe,El Pangui,,canton,2,Z,218,EC-Z,ECU,EC,"El Pangui, Zamora Chinchipe, Ecuador",-78.535583,-3.6227491
ECZ1907,Ecuador,Zamora Chinchipe,Centinela Del Condor,,canton,2,Z,218,EC-Z,ECU,EC,"Centinela Del Condor, Zamora Chinchipe, Ecuador",-78.749069,-3.9353461
ECZ1908,Ecuador,Zamora Chinchipe,Palanda,,canton,2,Z,218,EC-Z,ECU,EC,"Palanda, Zamora Chinchipe, Ecuador",-79.093681,-4.569397
ECZ1909,Ecuador,Zamora Chinchipe,Paquisha,,canton,2,Z,218,EC-Z,ECU,EC,"Paquisha, Zamora Chinchipe, Ecuador",-78.595505,-3.9445212
COANT05001,Colombia,Antioquia,Medellin,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Medellin, Antioquia, Colombia",-75.611031,6.2575903
COANT05002,Colombia,Antioquia,Abejorral,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Abejorral, Antioquia, Colombia",-75.438477,5.8037281
COANT05004,Colombia,Antioquia,Abriaqui,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Abriaqui, Antioquia, Colombia",-76.085976,6.6275692
COANT05021,Colombia,Antioquia,Alejandria,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Alejandria, Antioquia, Colombia",-75.090599,6.3655343
COANT05030,Colombia,Antioquia,Amaga,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Amaga, Antioquia, Colombia",-75.708,6.0329218
COANT05031,Colombia,Antioquia,Amalfi,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Amalfi, Antioquia, Colombia",-74.981239,6.9777889
COANT05034,Colombia,Antioquia,Andes,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Andes, Antioquia, Colombia",-75.924591,5.6239524
COANT05036,Colombia,Antioquia,Angelopolis,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Angelopolis, Antioquia, Colombia",-75.71595,6.1214304
COANT05038,Colombia,Antioquia,Angostura,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Angostura, Antioquia, Colombia",-75.358315,6.8614988
COANT05040,Colombia,Antioquia,Anori,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Anori, Antioquia, Colombia",-75.10849,7.1931109
COANT05042,Colombia,Antioquia,Santa Fe De Antioquia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Santa Fe De Antioquia, Antioquia, Colombia",-75.904266,6.5357118
COANT05044,Colombia,Antioquia,Anza,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Anza, Antioquia, Colombia",-75.91259,6.3080401
COANT05045,Colombia,Antioquia,Apartado,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Apartado, Antioquia, Colombia",-76.566956,7.8961363
COANT05051,Colombia,Antioquia,Arboletes,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Arboletes, Antioquia, Colombia",-76.41478,8.6113949
COANT05055,Colombia,Antioquia,Argelia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Argelia, Antioquia, Colombia",-75.094696,5.7081146
COANT05059,Colombia,Antioquia,Armenia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Armenia, Antioquia, Colombia",-75.809952,6.1636839
COANT05079,Colombia,Antioquia,Barbosa,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Barbosa, Antioquia, Colombia",-75.329239,6.443418
COANT05086,Colombia,Antioquia,Belmira,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Belmira, Antioquia, Colombia",-75.653854,6.6536627
COANT05088,Colombia,Antioquia,Bello,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Bello, Antioquia, Colombia",-75.589737,6.3588409
COANT05091,Colombia,Antioquia,Betania,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Betania, Antioquia, Colombia",-75.986893,5.7270813
COANT05093,Colombia,Antioquia,Betulia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Betulia, Antioquia, Colombia",-75.95649,6.1857834
COANT05101,Colombia,Antioquia,Ciudad Bolivar,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Ciudad Bolivar, Antioquia, Colombia",-76.010651,5.8409958
COANT05107,Colombia,Antioquia,Briceno,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Briceno, Antioquia, Colombia",-75.562233,7.1117883
COANT05113,Colombia,Antioquia,Buritica,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Buritica, Antioquia, Colombia",-75.912064,6.8090649
COANT05120,Colombia,Antioquia,Caceres,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Caceres, Antioquia, Colombia",-75.223694,7.6651549
COANT05125,Colombia,Antioquia,Caicedo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Caicedo, Antioquia, Colombia",-75.993515,6.4234638
COANT05129,Colombia,Antioquia,Caldas,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Caldas, Antioquia, Colombia",-75.626427,6.0544467
COANT05134,Colombia,Antioquia,Campamento,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Campamento, Antioquia, Colombia",-75.287659,7.0360174
COANT05138,Colombia,Antioquia,Canasgordas,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Canasgordas, Antioquia, Colombia",-76.026894,6.81495
COANT05142,Colombia,Antioquia,Caracoli,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Caracoli, Antioquia, Colombia",-74.733551,6.3379741
COANT05145,Colombia,Antioquia,Caramanta,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Caramanta, Antioquia, Colombia",-75.630821,5.5552754
COANT05147,Colombia,Antioquia,Carepa,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Carepa, Antioquia, Colombia",-76.656685,7.789166
COANT05148,Colombia,Antioquia,El Carmen De Viboral,,Municipality,2,ANT,170,CO-ANT,COL,CO,"El Carmen De Viboral, Antioquia, Colombia",-75.263535,5.9780788
COANT05150,Colombia,Antioquia,Carolina,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Carolina, Antioquia, Colombia",-75.305908,6.7548213
COANT05154,Colombia,Antioquia,Caucasia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Caucasia, Antioquia, Colombia",-75.035019,7.8679419
COANT05172,Colombia,Antioquia,Chigorodo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Chigorodo, Antioquia, Colombia",-76.639641,7.6316657
COANT05190,Colombia,Antioquia,Cisneros,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Cisneros, Antioquia, Colombia",-75.082542,6.5500655
COANT05197,Colombia,Antioquia,Cocorna,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Cocorna, Antioquia, Colombia",-75.160156,6.0055933
COANT05206,Colombia,Antioquia,Concepcion,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Concepcion, Antioquia, Colombia",-75.217857,6.3761063
COANT05209,Colombia,Antioquia,Concordia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Concordia, Antioquia, Colombia",-75.900146,6.0574689
COANT05212,Colombia,Antioquia,Copacabana,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Copacabana, Antioquia, Colombia",-75.500755,6.3518829
COANT05234,Colombia,Antioquia,Dabeiba,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Dabeiba, Antioquia, Colombia",-76.314262,6.9922438
COANT05237,Colombia,Antioquia,Donmatias,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Donmatias, Antioquia, Colombia",-75.366829,6.5054116
COANT05240,Colombia,Antioquia,Ebejico,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Ebejico, Antioquia, Colombia",-75.78331,6.3264451
COANT05250,Colombia,Antioquia,El Bagre,,Municipality,2,ANT,170,CO-ANT,COL,CO,"El Bagre, Antioquia, Colombia",-74.664276,7.7046332
COANT05264,Colombia,Antioquia,Entrerrios,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Entrerrios, Antioquia, Colombia",-75.559128,6.594656
COANT05266,Colombia,Antioquia,Envigado,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Envigado, Antioquia, Colombia",-75.546867,6.1543951
COANT05282,Colombia,Antioquia,Fredonia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Fredonia, Antioquia, Colombia",-75.67926,5.8877029
COANT05284,Colombia,Antioquia,Frontino,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Frontino, Antioquia, Colombia",-76.331993,6.6913648
COANT05306,Colombia,Antioquia,Giraldo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Giraldo, Antioquia, Colombia",-75.948044,6.663096
COANT05308,Colombia,Antioquia,Girardota,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Girardota, Antioquia, Colombia",-75.44796,6.379746
COANT05310,Colombia,Antioquia,Gomez Plata,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Gomez Plata, Antioquia, Colombia",-75.192703,6.7095628
COANT05313,Colombia,Antioquia,Granada,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Granada, Antioquia, Colombia",-75.12764,6.1233807
COANT05315,Colombia,Antioquia,Guadalupe,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Guadalupe, Antioquia, Colombia",-75.225914,6.8615766
COANT05318,Colombia,Antioquia,Guarne,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Guarne, Antioquia, Colombia",-75.437309,6.2666259
COANT05321,Colombia,Antioquia,Guatape,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Guatape, Antioquia, Colombia",-75.158516,6.2457757
COANT05347,Colombia,Antioquia,Heliconia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Heliconia, Antioquia, Colombia",-75.74971,6.2145119
COANT05353,Colombia,Antioquia,Hispania,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Hispania, Antioquia, Colombia",-75.906693,5.797039
COANT05360,Colombia,Antioquia,Itagui,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Itagui, Antioquia, Colombia",-75.614204,6.1792793
COANT05361,Colombia,Antioquia,Ituango,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Ituango, Antioquia, Colombia",-75.850349,7.3029461
COANT05364,Colombia,Antioquia,Jardin,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Jardin, Antioquia, Colombia",-75.818428,5.5744443
COANT05368,Colombia,Antioquia,Jerico,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Jerico, Antioquia, Colombia",-75.764885,5.7698207
COANT05376,Colombia,Antioquia,La Ceja,,Municipality,2,ANT,170,CO-ANT,COL,CO,"La Ceja, Antioquia, Colombia",-75.43087,5.9925246
COANT05380,Colombia,Antioquia,La Estrella,,Municipality,2,ANT,170,CO-ANT,COL,CO,"La Estrella, Antioquia, Colombia",-75.648956,6.1375957
COANT05390,Colombia,Antioquia,La Pintada,,Municipality,2,ANT,170,CO-ANT,COL,CO,"La Pintada, Antioquia, Colombia",-75.602203,5.7465839
COANT05400,Colombia,Antioquia,La Union,,Municipality,2,ANT,170,CO-ANT,COL,CO,"La Union, Antioquia, Colombia",-75.354294,5.9404345
COANT05411,Colombia,Antioquia,Liborina,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Liborina, Antioquia, Colombia",-75.782997,6.7239909
COANT05425,Colombia,Antioquia,Maceo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Maceo, Antioquia, Colombia",-74.714111,6.5345736
COANT05440,Colombia,Antioquia,Marinilla,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Marinilla, Antioquia, Colombia",-75.304878,6.185205
COANT05467,Colombia,Antioquia,Montebello,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Montebello, Antioquia, Colombia",-75.51973,5.9168539
COANT05475,Colombia,Antioquia,Murindo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Murindo, Antioquia, Colombia",-76.708611,6.828774
COANT05480,Colombia,Antioquia,Mutata,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Mutata, Antioquia, Colombia",-76.463066,7.3295579
COANT05483,Colombia,Antioquia,Narino,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Narino, Antioquia, Colombia",-75.194572,5.5812755
COANT05490,Colombia,Antioquia,Necocli,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Necocli, Antioquia, Colombia",-76.676994,8.4937286
COANT05495,Colombia,Antioquia,Nechi,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Nechi, Antioquia, Colombia",-74.792419,7.9904675
COANT05501,Colombia,Antioquia,Olaya,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Olaya, Antioquia, Colombia",-75.775673,6.6114182
COANT05541,Colombia,Antioquia,Penol,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Penol, Antioquia, Colombia",-75.223511,6.2323966
COANT05543,Colombia,Antioquia,Peque,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Peque, Antioquia, Colombia",-75.889687,7.0441799
COANT05576,Colombia,Antioquia,Pueblorrico,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Pueblorrico, Antioquia, Colombia",-75.860764,5.8097019
COANT05579,Colombia,Antioquia,Puerto Berrio,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Puerto Berrio, Antioquia, Colombia",-74.52874,6.4819221
COANT05585,Colombia,Antioquia,Puerto Nare,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Puerto Nare, Antioquia, Colombia",-74.703178,6.1265392
COANT05591,Colombia,Antioquia,Puerto Triunfo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Puerto Triunfo, Antioquia, Colombia",-74.686195,5.9548302
COANT05604,Colombia,Antioquia,Remedios,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Remedios, Antioquia, Colombia",-74.558655,6.9972672
COANT05607,Colombia,Antioquia,Retiro,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Retiro, Antioquia, Colombia",-75.515739,6.0534444
COANT05615,Colombia,Antioquia,Rionegro,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Rionegro, Antioquia, Colombia",-75.410759,6.1507859
COANT05628,Colombia,Antioquia,Sabanalarga,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Sabanalarga, Antioquia, Colombia",-75.792229,6.9010005
COANT05631,Colombia,Antioquia,Sabaneta,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Sabaneta, Antioquia, Colombia",-75.608803,6.1383052
COANT05642,Colombia,Antioquia,Salgar,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Salgar, Antioquia, Colombia",-75.981369,5.9705024
COANT05647,Colombia,Antioquia,San Andres De Cuerquia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Andres De Cuerquia, Antioquia, Colombia",-75.665779,6.9184275
COANT05649,Colombia,Antioquia,San Carlos,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Carlos, Antioquia, Colombia",-74.907326,6.1937895
COANT05652,Colombia,Antioquia,San Francisco,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Francisco, Antioquia, Colombia",-74.976036,5.8795056
COANT05656,Colombia,Antioquia,San Jeronimo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Jeronimo, Antioquia, Colombia",-75.70311,6.4383006
COANT05658,Colombia,Antioquia,San Jose De La Montana,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Jose De La Montana, Antioquia, Colombia",-75.677711,6.8232589
COANT05659,Colombia,Antioquia,San Juan De Uraba,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Juan De Uraba, Antioquia, Colombia",-76.532486,8.7071419
COANT05660,Colombia,Antioquia,San Luis,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Luis, Antioquia, Colombia",-74.962006,6.0145168
COANT05664,Colombia,Antioquia,San Pedro De Los Milagros,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Pedro De Los Milagros, Antioquia, Colombia",-75.562485,6.4586663
COANT05665,Colombia,Antioquia,San Pedro De Uraba,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Pedro De Uraba, Antioquia, Colombia",-76.316643,8.3791571
COANT05667,Colombia,Antioquia,San Rafael,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Rafael, Antioquia, Colombia",-74.998589,6.3107448
COANT05670,Colombia,Antioquia,San Roque,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Roque, Antioquia, Colombia",-74.931862,6.4486752
COANT05674,Colombia,Antioquia,San Vicente Ferrer,,Municipality,2,ANT,170,CO-ANT,COL,CO,"San Vicente Ferrer, Antioquia, Colombia",-75.3274,6.3103876
COANT05679,Colombia,Antioquia,Santa Barbara,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Santa Barbara, Antioquia, Colombia",-75.583305,5.8789849
COANT05686,Colombia,Antioquia,Santa Rosa De Osos,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Santa Rosa De Osos, Antioquia, Colombia",-75.438141,6.675828
COANT05690,Colombia,Antioquia,Santo Domingo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Santo Domingo, Antioquia, Colombia",-75.142601,6.4810443
COANT05697,Colombia,Antioquia,El Santuario,,Municipality,2,ANT,170,CO-ANT,COL,CO,"El Santuario, Antioquia, Colombia",-75.252121,6.1242094
COANT05736,Colombia,Antioquia,Segovia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Segovia, Antioquia, Colombia",-74.621643,7.2669234
COANT05756,Colombia,Antioquia,Sonson,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Sonson, Antioquia, Colombia",-75.059357,5.7625036
COANT05761,Colombia,Antioquia,Sopetran,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Sopetran, Antioquia, Colombia",-75.745811,6.5201645
COANT05789,Colombia,Antioquia,Tamesis,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Tamesis, Antioquia, Colombia",-75.709801,5.6737585
COANT05790,Colombia,Antioquia,Taraza,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Taraza, Antioquia, Colombia",-75.401894,7.4888759
COANT05792,Colombia,Antioquia,Tarso,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Tarso, Antioquia, Colombia",-75.828712,5.8710647
COANT05809,Colombia,Antioquia,Titiribi,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Titiribi, Antioquia, Colombia",-75.79966,6.0583501
COANT05819,Colombia,Antioquia,Toledo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Toledo, Antioquia, Colombia",-75.713631,7.016397
COANT05837,Colombia,Antioquia,Turbo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Turbo, Antioquia, Colombia",-76.723892,7.9980621
COANT05842,Colombia,Antioquia,Uramita,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Uramita, Antioquia, Colombia",-76.133186,6.9139171
COANT05847,Colombia,Antioquia,Urrao,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Urrao, Antioquia, Colombia",-76.259064,6.3353415
COANT05854,Colombia,Antioquia,Valdivia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Valdivia, Antioquia, Colombia",-75.400948,7.2654042
COANT05856,Colombia,Antioquia,Valparaiso,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Valparaiso, Antioquia, Colombia",-75.630836,5.651938
COANT05858,Colombia,Antioquia,Vegachi,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Vegachi, Antioquia, Colombia",-74.754028,6.836535
COANT05861,Colombia,Antioquia,Venecia,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Venecia, Antioquia, Colombia",-75.777222,5.9565763
COANT05873,Colombia,Antioquia,Vigia Del Fuerte,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Vigia Del Fuerte, Antioquia, Colombia",-76.695045,6.4533515
COANT05885,Colombia,Antioquia,Yali,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Yali, Antioquia, Colombia",-74.755653,6.7168708
COANT05887,Colombia,Antioquia,Yarumal,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Yarumal, Antioquia, Colombia",-75.454399,6.988131
COANT05890,Colombia,Antioquia,Yolombo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Yolombo, Antioquia, Colombia",-74.922752,6.6453257
COANT05893,Colombia,Antioquia,Yondo,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Yondo, Antioquia, Colombia",-74.158241,6.9251595
COANT05895,Colombia,Antioquia,Zaragoza,,Municipality,2,ANT,170,CO-ANT,COL,CO,"Zaragoza, Antioquia, Colombia",-74.858482,7.4740038
COATL08001,Colombia,Atlantico,Barranquilla,,Municipality,2,ATL,170,CO-ATL,COL,CO,"Barranquilla, Atlantico, Colombia",-74.827713,10.981521
COATL08078,Colombia,Atlantico,Baranoa,,Municipality,2,ATL,170,CO-ATL,COL,CO,"Baranoa, Atlantico, Colombia",-74.922195,10.793293
COATL08137,Colombia,Atlantico,Campo De La Cruz,,Municipality,2,ATL,170,CO-ATL,COL,CO,"Campo De La Cruz, Atlantico, Colombia",-74.87841,10.402621
COATL08141,Colombia,Atlantico,Candelaria,,Municipality,2,ATL,170,CO-ATL,COL,CO,"Candelaria, Atlantico, Colombia",-74.877563,10.48902
COATL08296,Colombia,Atlantico,Galapa,,Municipality,2,ATL,170,CO-ATL,COL,CO,"Galapa, Atlantico, Colombia",-74.887085,10.89772
